wavenumber,absorbance
1545.87968,0.04062
1544.91532,0.03865
1543.95095,0.03687
1542.98658,0.03534
1542.02222,0.03392
1541.05785,0.03245
1540.09348,0.03042
1539.12912,0.0278
1538.16475,0.02567
1537.20038,0.02468
1536.23602,0.02423
1535.27165,0.0234
1534.30728,0.02197
1533.34292,0.02006
1532.37855,0.01841
1531.41418,0.01729
1530.44982,0.01647
1529.48545,0.0155
1528.52108,0.01436
1527.55672,0.01324
1526.59235,0.01214
1525.62798,0.01098
1524.66362,0.00995
1523.69925,0.00946
1522.73488,0.00911
1521.77052,0.00811
1520.80615,0.00661
1519.84178,0.00568
1518.87742,0.00571
1517.91305,0.00579
1516.94869,0.00518
1515.98432,0.00423
1515.01995,0.00362
1514.05559,0.00341
1513.09122,0.00323
1512.12685,0.00293
1511.16249,0.00269
1510.19812,0.00274
1509.23375,0.00307
1508.26939,0.00334
1507.30502,0.00316
1506.34065,0.00245
1505.37629,0.00196
1504.41192,0.00216
1503.44755,0.00279
1502.48319,0.00323
1501.51882,0.00355
1500.55445,0.00399
1499.59009,0.00447
1498.62572,0.00489
1497.66135,0.00525
1496.69699,0.00555
1495.73262,0.00568
1494.76825,0.00594
1493.80389,0.0065
1492.83952,0.00729
1491.87515,0.00811
1490.91079,0.00873
1489.94642,0.00912
1488.98205,0.00948
1488.01769,0.01001
1487.05332,0.0106
1486.08895,0.01118
1485.12459,0.01183
1484.16022,0.01254
1483.19585,0.01327
1482.23149,0.01393
1481.26712,0.01453
1480.30275,0.01513
1479.33839,0.01586
1478.37402,0.01678
1477.40965,0.01767
1476.44529,0.01845
1475.48092,0.01925
1474.51655,0.02025
1473.55219,0.02122
1472.58782,0.02192
1471.62345,0.02261
1470.65909,0.02353
1469.69472,0.02474
1468.73035,0.02594
1467.76599,0.02716
1466.80162,0.02844
1465.83725,0.0297
1464.87289,0.0308
1463.90852,0.0318
1462.94415,0.03295
1461.97979,0.03419
1461.01542,0.03548
1460.05105,0.03688
1459.08669,0.03835
1458.12232,0.03976
1457.15795,0.04099
1456.19359,0.04231
1455.22922,0.04382
1454.26486,0.04554
1453.30049,0.04725
1452.33612,0.04886
1451.37176,0.05042
1450.40739,0.05208
1449.44302,0.05386
1448.47866,0.05557
1447.51429,0.05715
1446.54992,0.05873
1445.58556,0.0604
1444.62119,0.06214
1443.65682,0.0639
1442.69246,0.06566
1441.72809,0.06736
1440.76372,0.06903
1439.79936,0.07077
1438.83499,0.07263
1437.87062,0.07441
1436.90626,0.07592
1435.94189,0.07739
1434.97752,0.07907
1434.01316,0.08089
1433.04879,0.08259
1432.08442,0.08417
1431.12006,0.08574
1430.15569,0.08724
1429.19132,0.08869
1428.22696,0.09014
1427.26259,0.09164
1426.29822,0.09315
1425.33386,0.09461
1424.36949,0.09595
1423.40512,0.09712
1422.44076,0.09839
1421.47639,0.09991
1420.51202,0.10143
1419.54766,0.10252
1418.58329,0.10329
1417.61892,0.1042
1416.65456,0.10531
1415.69019,0.10647
1414.72582,0.10756
1413.76146,0.10866
1412.79709,0.10971
1411.83272,0.11067
1410.86836,0.11155
1409.90399,0.11242
1408.93962,0.11336
1407.97526,0.11433
1407.01089,0.11534
1406.04652,0.11623
1405.08216,0.11691
1404.11779,0.11751
1403.15342,0.11826
1402.18906,0.11918
1401.22469,0.1201
1400.26032,0.12085
1399.29596,0.12138
1398.33159,0.12187
1397.36722,0.12259
1396.40286,0.12342
1395.43849,0.12403
1394.47413,0.12438
1393.50976,0.12491
1392.54539,0.12571
1391.58103,0.12653
1390.61666,0.12718
1389.65229,0.12777
1388.68793,0.1283
1387.72356,0.1287
1386.75919,0.12911
1385.79483,0.12969
1384.83046,0.13039
1383.86609,0.13103
1382.90173,0.1316
1381.93736,0.13216
1380.97299,0.1327
1380.00863,0.13322
1379.04426,0.13371
1378.07989,0.13418
1377.11553,0.13469
1376.15116,0.13525
1375.18679,0.13577
1374.22243,0.13613
1373.25806,0.13637
1372.29369,0.13667
1371.32933,0.13714
1370.36496,0.13769
1369.40059,0.13817
1368.43623,0.1385
1367.47186,0.13877
1366.50749,0.13909
1365.54313,0.13951
1364.57876,0.13995
1363.61439,0.14024
1362.65003,0.14037
1361.68566,0.1405
1360.72129,0.1407
1359.75693,0.14096
1358.79256,0.14123
1357.82819,0.14154
1356.86383,0.14186
1355.89946,0.14216
1354.93509,0.14234
1353.97073,0.14242
1353.00636,0.14253
1352.04199,0.14272
1351.07763,0.14294
1350.11326,0.14313
1349.14889,0.1433
1348.18453,0.14345
1347.22016,0.1436
1346.25579,0.14379
1345.29143,0.14397
1344.32706,0.14409
1343.36269,0.14421
1342.39833,0.14446
1341.43396,0.14476
1340.46959,0.14494
1339.50523,0.14498
1338.54086,0.14505
1337.57649,0.14518
1336.61213,0.14534
1335.64776,0.14556
1334.68339,0.14581
1333.71903,0.14604
1332.75466,0.14618
1331.7903,0.14633
1330.82593,0.14661
1329.86156,0.14695
1328.8972,0.14728
1327.93283,0.14759
1326.96846,0.14794
1326.0041,0.14836
1325.03973,0.1488
1324.07536,0.14921
1323.111,0.14963
1322.14663,0.15011
1321.18226,0.15061
1320.2179,0.15103
1319.25353,0.15137
1318.28916,0.1518
1317.3248,0.15238
1316.36043,0.15299
1315.39606,0.15356
1314.4317,0.15405
1313.46733,0.15457
1312.50296,0.15519
1311.5386,0.15597
1310.57423,0.15683
1309.60986,0.15764
1308.6455,0.15836
1307.68113,0.15901
1306.71676,0.1597
1305.7524,0.16048
1304.78803,0.16133
1303.82366,0.16217
1302.8593,0.163
1301.89493,0.16389
1300.93056,0.16477
1299.9662,0.16561
1299.00183,0.16639
1298.03746,0.16719
1297.0731,0.16804
1296.10873,0.16891
1295.14436,0.16976
1294.18,0.17058
1293.21563,0.17149
1292.25126,0.17248
1291.2869,0.17345
1290.32253,0.17428
1289.35816,0.1751
1288.3938,0.17603
1287.42943,0.17697
1286.46506,0.17783
1285.5007,0.1786
1284.53633,0.17934
1283.57196,0.18006
1282.6076,0.18081
1281.64323,0.18163
1280.67886,0.18247
1279.7145,0.18326
1278.75013,0.18402
1277.78576,0.18483
1276.8214,0.18563
1275.85703,0.18636
1274.89266,0.18701
1273.9283,0.18764
1272.96393,0.18826
1271.99956,0.1889
1271.0352,0.18956
1270.07083,0.19019
1269.10647,0.19081
1268.1421,0.19141
1267.17773,0.19198
1266.21337,0.19255
1265.249,0.19313
1264.28463,0.1937
1263.32027,0.19423
1262.3559,0.19478
1261.39153,0.19535
1260.42717,0.1959
1259.4628,0.19644
1258.49843,0.19696
1257.53407,0.19751
1256.5697,0.19809
1255.60533,0.19868
1254.64097,0.19923
1253.6766,0.19974
1252.71223,0.20024
1251.74787,0.20073
1250.7835,0.20122
1249.81913,0.20173
1248.85477,0.20231
1247.8904,0.20295
1246.92603,0.20357
1245.96167,0.2041
1244.9973,0.2046
1244.03293,0.20511
1243.06857,0.20563
1242.1042,0.2062
1241.13983,0.2068
1240.17547,0.20744
1239.2111,0.20813
1238.24673,0.20888
1237.28237,0.20959
1236.318,0.21021
1235.35363,0.21076
1234.38927,0.21133
1233.4249,0.21199
1232.46053,0.21267
1231.49617,0.21328
1230.5318,0.21382
1229.56743,0.21434
1228.60307,0.2149
1227.6387,0.21547
1226.67433,0.21598
1225.70997,0.21635
1224.7456,0.2167
1223.78123,0.21707
1222.81687,0.21741
1221.8525,0.21765
1220.88813,0.21778
1219.92377,0.21781
1218.9594,0.21775
1217.99503,0.21766
1217.03067,0.21757
1216.0663,0.21745
1215.10193,0.21728
1214.13757,0.21706
1213.1732,0.2168
1212.20883,0.21649
1211.24447,0.2162
1210.2801,0.216
1209.31573,0.21587
1208.35137,0.21567
1207.387,0.2153
1206.42264,0.21487
1205.45827,0.21453
1204.4939,0.21435
1203.52954,0.21423
1202.56517,0.21407
1201.6008,0.21384
1200.63644,0.21354
1199.67207,0.21322
1198.7077,0.21295
1197.74334,0.21279
1196.77897,0.21276
1195.8146,0.21277
1194.85024,0.21276
1193.88587,0.21273
1192.9215,0.21271
1191.95714,0.21273
1190.99277,0.21283
1190.0284,0.21296
1189.06404,0.21304
1188.09967,0.2131
1187.1353,0.2132
1186.17094,0.21337
1185.20657,0.21359
1184.2422,0.21382
1183.27784,0.21402
1182.31347,0.21421
1181.3491,0.21445
1180.38474,0.21469
1179.42037,0.21485
1178.456,0.21498
1177.49164,0.21516
1176.52727,0.21536
1175.5629,0.21551
1174.59854,0.21558
1173.63417,0.21561
1172.6698,0.21568
1171.70544,0.21578
1170.74107,0.21584
1169.7767,0.21588
1168.81234,0.21597
1167.84797,0.21605
1166.8836,0.21597
1165.91924,0.21572
1164.95487,0.21541
1163.9905,0.21511
1163.02614,0.21485
1162.06177,0.21467
1161.0974,0.21452
1160.13304,0.21437
1159.16867,0.21411
1158.2043,0.21364
1157.23994,0.21309
1156.27557,0.21269
1155.3112,0.21247
1154.34684,0.21217
1153.38247,0.21168
1152.4181,0.21106
1151.45374,0.21044
1150.48937,0.20992
1149.525,0.20952
1148.56064,0.20909
1147.59627,0.20856
1146.63191,0.20808
1145.66754,0.2078
1144.70317,0.20761
1143.73881,0.20733
1142.77444,0.20705
1141.81007,0.20681
1140.84571,0.20652
1139.88134,0.20615
1138.91697,0.20583
1137.95261,0.20567
1136.98824,0.20564
1136.02387,0.20558
1135.05951,0.20543
1134.09514,0.20523
1133.13077,0.20513
1132.16641,0.20515
1131.20204,0.20524
1130.23767,0.20532
1129.27331,0.20537
1128.30894,0.20542
1127.34457,0.20552
1126.38021,0.20568
1125.41584,0.20591
1124.45147,0.20616
1123.48711,0.20638
1122.52274,0.2066
1121.55837,0.20697
1120.59401,0.2075
1119.62964,0.20805
1118.66527,0.20849
1117.70091,0.20896
1116.73654,0.20957
1115.77217,0.21028
1114.80781,0.21092
1113.84344,0.2115
1112.87907,0.21217
1111.91471,0.21291
1110.95034,0.21365
1109.98597,0.21446
1109.02161,0.21544
1108.05724,0.21654
1107.09287,0.21767
1106.12851,0.21875
1105.16414,0.21971
1104.19977,0.22067
1103.23541,0.2218
1102.27104,0.22309
1101.30667,0.22441
1100.34231,0.2258
1099.37794,0.22731
1098.41357,0.22883
1097.44921,0.2303
1096.48484,0.23175
1095.52047,0.23326
1094.55611,0.23489
1093.59174,0.23675
1092.62737,0.23868
1091.66301,0.24047
1090.69864,0.2421
1089.73427,0.24376
1088.76991,0.24556
1087.80554,0.24752
1086.84117,0.24957
1085.87681,0.25163
1084.91244,0.25362
1083.94808,0.25551
1082.98371,0.25739
1082.01934,0.25936
1081.05498,0.26146
1080.09061,0.26363
1079.12624,0.26575
1078.16188,0.26779
1077.19751,0.26983
1076.23314,0.27193
1075.26878,0.27409
1074.30441,0.27626
1073.34004,0.27843
1072.37568,0.28057
1071.41131,0.28271
1070.44694,0.28485
1069.48258,0.287
1068.51821,0.28917
1067.55384,0.29144
1066.58948,0.29393
1065.62511,0.29664
1064.66074,0.29939
1063.69638,0.30204
1062.73201,0.30474
1061.76764,0.30766
1060.80328,0.31077
1059.83891,0.31372
1058.87454,0.31633
1057.91018,0.31887
1056.94581,0.32159
1055.98144,0.32431
1055.01708,0.32661
1054.05271,0.32846
1053.08834,0.3302
1052.12398,0.33187
1051.15961,0.33319
1050.19524,0.33398
1049.23088,0.33435
1048.26651,0.33426
1047.30214,0.33347
1046.33778,0.33199
1045.37341,0.33013
1044.40904,0.32823
1043.44468,0.32617
1042.48031,0.32371
1041.51594,0.32076
1040.55158,0.31744
1039.58721,0.31386
1038.62284,0.30999
1037.65848,0.30594
1036.69411,0.30196
1035.72974,0.29815
1034.76538,0.29423
1033.80101,0.28993
1032.83664,0.2854
1031.87228,0.28092
1030.90791,0.27645
1029.94354,0.27184
1028.97918,0.26718
1028.01481,0.26264
1027.05044,0.25818
1026.08608,0.25377
1025.12171,0.24959
1024.15734,0.2457
1023.19298,0.24183
1022.22861,0.23775
1021.26425,0.23353
1020.29988,0.2294
1019.33551,0.22547
1018.37115,0.22178
1017.40678,0.21845
1016.44241,0.21531
1015.47805,0.21208
1014.51368,0.20877
1013.54931,0.20577
1012.58495,0.20316
1011.62058,0.20072
1010.65621,0.19832
1009.69185,0.19611
1008.72748,0.19413
1007.76311,0.19225
1006.79875,0.19045
1005.83438,0.18883
1004.87001,0.18746
1003.90565,0.18629
1002.94128,0.18523
1001.97691,0.18428
1001.01255,0.18338
1000.04818,0.18248
999.08381,0.18155
998.11945,0.18068
997.15508,0.17994
996.19071,0.17933
995.22635,0.17868
994.26198,0.17787
993.29761,0.17697
992.33325,0.17618
991.36888,0.17548
990.40451,0.17472
989.44015,0.17387
988.47578,0.17302
987.51141,0.17218
986.54705,0.17127
985.58268,0.1703
984.61831,0.16935
983.65395,0.16836
982.68958,0.16724
981.72521,0.16599
980.76085,0.16466
979.79648,0.16327
978.83211,0.16188
977.86775,0.16058
976.90338,0.15927
975.93901,0.15774
974.97465,0.156
974.01028,0.15432
973.04591,0.1528
972.08155,0.15124
971.11718,0.14943
970.15281,0.14748
969.18845,0.14563
968.22408,0.14388
967.25971,0.14208
966.29535,0.14023
965.33098,0.13838
964.36661,0.13644
963.40225,0.13437
962.43788,0.1323
961.47351,0.1304
960.50915,0.12867
959.54478,0.12691
958.58042,0.12493
957.61605,0.12281
956.65168,0.12076
955.68732,0.11884
954.72295,0.11693
953.75858,0.11497
952.79422,0.113
951.82985,0.11103
950.86548,0.10903
949.90112,0.10707
948.93675,0.10526
947.97238,0.10356
947.00802,0.10183
946.04365,0.1
945.07928,0.09815
944.11492,0.09635
943.15055,0.09459
942.18618,0.0929
941.22182,0.09126
940.25745,0.08952
939.29308,0.08766
938.32872,0.0859
937.36435,0.08434
936.39998,0.08282
935.43562,0.08118
934.47125,0.07943
933.50688,0.07768
932.54252,0.07602
931.57815,0.0745
930.61378,0.07303
929.64942,0.07152
928.68505,0.07
927.72068,0.06854
926.75632,0.06712
925.79195,0.06565
924.82758,0.06414
923.86322,0.06271
922.89885,0.06135
921.93448,0.06002
920.97012,0.05876
920.00575,0.05766
919.04138,0.05666
918.07702,0.05567
917.11265,0.05469
916.14828,0.05374
915.18392,0.05281
914.21955,0.0519
913.25518,0.05104
912.29082,0.05026
911.32645,0.04953
910.36208,0.04881
909.39772,0.04808
908.43335,0.04736
907.46898,0.04678
906.50462,0.04642
905.54025,0.04616
904.57588,0.04574
903.61152,0.04517
902.64715,0.04466
901.68278,0.04439
900.71842,0.04432
899.75405,0.0443
898.78969,0.04423
897.82532,0.04413
896.86095,0.04404
895.89659,0.04396
894.93222,0.04394
893.96785,0.04403
893.00349,0.04412
892.03912,0.04419
891.07475,0.04431
890.11039,0.04444
889.14602,0.04446
888.18165,0.04447
887.21729,0.04464
886.25292,0.04492
885.28855,0.04515
884.32419,0.04532
883.35982,0.0455
882.39545,0.0457
881.43109,0.04583
880.46672,0.0458
879.50235,0.04572
878.53799,0.04579
877.57362,0.04594
876.60925,0.04609
875.64489,0.04624
874.68052,0.04642
873.71615,0.04654
872.75179,0.04655
871.78742,0.0465
870.82305,0.04643
869.85869,0.04638
868.89432,0.04634
867.92995,0.0463
866.96559,0.0463
866.00122,0.04632
865.03685,0.04627
864.07249,0.04611
863.10812,0.04587
862.14375,0.04561
861.17939,0.04537
860.21502,0.04522
859.25065,0.04515
858.28629,0.04505
857.32192,0.04482
856.35755,0.04443
855.39319,0.04398
854.42882,0.04361
853.46445,0.04333
852.50009,0.04296
851.53572,0.04244
850.57135,0.04191
849.60699,0.0415
848.64262,0.04118
847.67825,0.04083
846.71389,0.04037
845.74952,0.03978
844.78515,0.03917
843.82079,0.03863
842.85642,0.03807
841.89205,0.03742
840.92769,0.03678
839.96332,0.03622
838.99895,0.03564
838.03459,0.03499
837.07022,0.03431
836.10586,0.03367
835.14149,0.03307
834.17712,0.03247
833.21276,0.03181
832.24839,0.03105
831.28402,0.03025
830.31966,0.02944
829.35529,0.02869
828.39092,0.02806
827.42656,0.02748
826.46219,0.02679
825.49782,0.02599
824.53346,0.02526
823.56909,0.02463
822.60472,0.02406
821.64036,0.02355
820.67599,0.02307
819.71162,0.0225
818.74726,0.0218
817.78289,0.02113
816.81852,0.02059
815.85416,0.02013
814.88979,0.01964
813.92542,0.0191
812.96106,0.01858
811.99669,0.01815
811.03232,0.01777
810.06796,0.01729
809.10359,0.01681
808.13922,0.01644
807.17486,0.01608
806.21049,0.01553
805.24612,0.01491
804.28176,0.01446
803.31739,0.01416
802.35302,0.01383
801.38866,0.01346
800.42429,0.01313
799.45992,0.01291
798.49556,0.01266
797.53119,0.01225
796.56682,0.01174
795.60246,0.01135
794.63809,0.01118
793.67372,0.01109
792.70936,0.01087
791.74499,0.01055
790.78062,0.0103
789.81626,0.01023
788.85189,0.01021
787.88752,0.01003
786.92316,0.00973
785.95879,0.00954
784.99442,0.00949
784.03006,0.00944
783.06569,0.00932
782.10132,0.00923
781.13696,0.0092
780.17259,0.00915
779.20822,0.00904
778.24386,0.0089
777.27949,0.00881
776.31512,0.00884
775.35076,0.00892
774.38639,0.00893
773.42203,0.00884
772.45766,0.00884
771.49329,0.009
770.52893,0.00917
769.56456,0.00928
768.60019,0.00935
767.63583,0.00947
766.67146,0.00963
765.70709,0.00977
764.74273,0.00977
763.77836,0.00972
762.81399,0.00972
761.84963,0.00972
760.88526,0.00964
759.92089,0.00952
758.95653,0.0094
757.99216,0.00935
757.02779,0.00944
756.06343,0.00962
755.09906,0.00968
754.13469,0.00959
753.17033,0.00954
752.20596,0.00965
751.24159,0.00984
750.27723,0.00997
749.31286,0.01004
748.34849,0.01016
747.38413,0.01037
746.41976,0.01054
745.45539,0.01065
744.49103,0.01082
743.52666,0.01106
742.56229,0.01123
741.59793,0.01128
740.63356,0.01131
739.66919,0.01145
738.70483,0.01169
737.74046,0.01199
736.77609,0.01226
735.81173,0.01247
734.84736,0.01271
733.88299,0.01302
732.91863,0.01334
731.95426,0.01353
730.98989,0.01363
730.02553,0.01374
729.06116,0.01401
728.09679,0.01442
727.13243,0.01484
726.16806,0.01509
725.20369,0.01522
724.23933,0.0154
723.27496,0.01571
722.31059,0.01608
721.34623,0.01638
720.38186,0.0166
719.41749,0.0168
718.45313,0.01706
717.48876,0.0174
716.52439,0.01768
715.56003,0.0178
714.59566,0.01784
713.63129,0.01796
712.66693,0.01815
711.70256,0.01837
710.7382,0.01862
709.77383,0.01889
708.80946,0.01915
707.8451,0.01937
706.88073,0.01953
705.91636,0.01971
704.952,0.02
703.98763,0.02035
703.02326,0.02056
702.0589,0.02058
701.09453,0.02061
700.13016,0.02081
699.1658,0.02109
698.20143,0.02133
697.23706,0.0215
696.2727,0.02161
695.30833,0.0217
694.34396,0.02188
693.3796,0.02212
692.41523,0.02231
691.45086,0.02251
690.4865,0.02284
689.52213,0.02318
688.55776,0.02335
687.5934,0.02344
686.62903,0.02358
685.66466,0.02379
684.7003,0.02404
683.73593,0.02428
682.77156,0.02446
681.8072,0.02462
680.84283,0.02478
679.87846,0.02486
678.9141,0.02491
677.94973,0.02512
676.98536,0.02543
676.021,0.02559
675.05663,0.02561
674.09226,0.02577
673.1279,0.0261
672.16353,0.0265
671.19916,0.02698
670.2348,0.02722
669.27043,0.02702
668.30606,0.02668
667.3417,0.02692
666.37733,0.02755
665.41296,0.02805
664.4486,0.02825
663.48423,0.02837
662.51986,0.02852
661.5555,0.02874
660.59113,0.02911
659.62676,0.02951
658.6624,0.02974
657.69803,0.02981
656.73366,0.02989
655.7693,0.03007
654.80493,0.03033
653.84056,0.03068
652.8762,0.03107
651.91183,0.03133
650.94747,0.03143
649.9831,0.03156
649.01873,0.03184
648.05437,0.03215
647.09,0.03242
646.12563,0.03273
645.16127,0.03305
644.1969,0.03326
643.23253,0.03339
642.26817,0.03363
641.3038,0.03398
640.33943,0.03435
639.37507,0.0347
638.4107,0.03505
637.44633,0.0354
636.48197,0.03573
635.5176,0.03608
634.55323,0.03649
633.58887,0.03699
632.6245,0.03752
631.66013,0.03804
630.69577,0.03852
629.7314,0.03893
628.76703,0.03924
627.80267,0.03947
626.8383,0.03962
625.87393,0.03977
624.90957,0.04006
623.9452,0.04061
622.98083,0.04125
622.01647,0.04182
621.0521,0.04239
620.08773,0.04302
619.12337,0.0437
618.159,0.04445
617.19463,0.04521
616.23027,0.04582
615.2659,0.04627
614.30153,0.04678
613.33717,0.04744
612.3728,0.04819
611.40843,0.049
610.44407,0.04975
609.4797,0.05042
608.51533,0.05119
607.55097,0.05224
606.5866,0.05326
605.62223,0.05394
604.65787,0.05451
603.6935,0.05533
602.72913,0.05642
601.76477,0.05763
600.8004,0.05883
599.83603,0.05979
598.87167,0.06049
597.9073,0.06136
596.94293,0.06259
595.97857,0.06385
595.0142,0.06482
594.04983,0.06567
593.08547,0.06661
592.1211,0.06763
591.15673,0.06864
590.19237,0.06952
589.228,0.0703
588.26364,0.07113
587.29927,0.07197
586.3349,0.07266
585.37054,0.07323
584.40617,0.07377
583.4418,0.07405
582.47744,0.07388
581.51307,0.07346
580.5487,0.07316
579.58434,0.07302
578.61997,0.07274
577.6556,0.0722
576.69124,0.07146
575.72687,0.07042
574.7625,0.06904
573.79814,0.06765
572.83377,0.06653
571.8694,0.06553
570.90504,0.06441
569.94067,0.06321
568.9763,0.06198
568.01194,0.06066
567.04757,0.05932
566.0832,0.05806
565.11884,0.05683
564.15447,0.05561
563.1901,0.0546
562.22574,0.05385
561.26137,0.05307
560.297,0.05202
559.33264,0.05079
558.36827,0.04965
557.4039,0.04885
556.43954,0.04851
555.47517,0.04844
554.5108,0.04817
553.54644,0.04758
552.58207,0.04686
551.6177,0.04615
550.65334,0.04561
549.68897,0.0453
548.7246,0.04514
547.76024,0.04497
546.79587,0.04473
545.8315,0.04437
544.86714,0.04393
543.90277,0.04363
542.9384,0.04355
541.97404,0.04347
541.00967,0.0432
540.0453,0.04278
539.08094,0.04239
538.11657,0.04213
537.1522,0.04206
536.18784,0.04199
535.22347,0.04167
534.2591,0.04117
533.29474,0.04077
532.33037,0.04067
531.366,0.04078
530.40164,0.04088
529.43727,0.04074
528.4729,0.04032
527.50854,0.04
526.54417,0.03999
525.57981,0.04
524.61544,0.03973
523.65107,0.03937
522.68671,0.03922
521.72234,0.03913
520.75797,0.03891
519.79361,0.03857
518.82924,0.03831
517.86487,0.03845
516.90051,0.0389
515.93614,0.0391
514.97177,0.03886
514.00741,0.03857
513.04304,0.03825
512.07867,0.03768
511.11431,0.03708
510.14994,0.03686
509.18557,0.03691
508.22121,0.03695
507.25684,0.03693
506.29247,0.03673
505.32811,0.03622
504.36374,0.0358
503.39937,0.03584
502.43501,0.03595
501.47064,0.03568
500.50627,0.03541
499.54191,0.03565
498.57754,0.03622
497.61317,0.03642
496.64881,0.03589
495.68444,0.03528
494.72007,0.03543
493.75571,0.03609
492.79134,0.03628
491.82697,0.0358
490.86261,0.03527
489.89824,0.0351
488.93387,0.03512
487.96951,0.03499
487.00514,0.03482
486.04077,0.03479
485.07641,0.03459
484.11204,0.03388
483.14767,0.03329
482.18331,0.03354
481.21894,0.03432
480.25457,0.03484
479.29021,0.03471
478.32584,0.03403
477.36147,0.03317
476.39711,0.03241
475.43274,0.03169
474.46837,0.03119
473.50401,0.03148
472.53964,0.03266
471.57527,0.0341
470.61091,0.0351
469.64654,0.03507
468.68217,0.03393
467.71781,0.03252
466.75344,0.03205
465.78907,0.03274
464.82471,0.03369
463.86034,0.03404
462.89598,0.03384
461.93161,0.03364
460.96724,0.03349
460.00288,0.03279
459.03851,0.03155
458.07414,0.03076
457.10978,0.03115
456.14541,0.03185
455.18104,0.03199
454.21668,0.03203
453.25231,0.03254
452.28794,0.03298
451.32358,0.03273
450.35921,0.03202
449.39484,0.03121
448.43048,0.03047
447.46611,0.03006
446.50174,0.03006
445.53738,0.03015
444.57301,0.03009
443.60864,0.02995
442.64428,0.02955
441.67991,0.02889
440.71554,0.02859
439.75118,0.02862
438.78681,0.0281
437.82244,0.02717
436.85808,0.02674
435.89371,0.02643
434.92934,0.02565
433.96498,0.02527
433.00061,0.02564
432.03624,0.02584
431.07188,0.02544
430.10751,0.02473
429.14314,0.02374
428.17878,0.02262
427.21441,0.02149
426.25004,0.02018
425.28568,0.01897
424.32131,0.01851
423.35694,0.01858
422.39258,0.01869
421.42821,0.01874
420.46384,0.01754
419.49948,0.01476
418.53511,0.01245
417.57074,0.0131
416.60638,0.01505
415.64201,0.01544
414.67764,0.01407
413.71328,0.01302
412.74891,0.01302
411.78454,0.01262
410.82018,0.01055
409.85581,0.00867
408.89144,0.00894
407.92708,0.00914
406.96271,0.0064
405.99834,0.00335
405.03398,0.00335
404.06961,0.00427
403.10524,0.00368
402.14088,0.0028
401.17651,0.00297
400.21215,0.00297
399.24778,0.00297
