,Feature_1,Feature_2,Feature_Pair,Value,Metric
2724,$(S_{1619}^{-1})_{n}$,$(I_{1720}^{-3})_{n}$,[$(S_{1619}^{-1})_{n}$; $(I_{1720}^{-3})_{n}$],0.9999999999999998,Homogeneity
2726,$(S_{1619}^{-1})_{n}$,$(I_{1720}^{-4})_{n}$,[$(S_{1619}^{-1})_{n}$; $(I_{1720}^{-4})_{n}$],0.9999999999999998,Homogeneity
250,"$S_{1619, n}$",$(\frac{I_{1619}}{S_{1720}})_{n}$,"[$S_{1619, n}$; $(\frac{I_{1619}}{S_{1720}})_{n}$]",0.9999999999999997,Homogeneity
299,"$S_{1619, n}$",$(S_{1720}^{-1})_{n}$,"[$S_{1619, n}$; $(S_{1720}^{-1})_{n}$]",0.9999999999999997,Homogeneity
760,$(\frac{ΣI}{S_{1720}})_{n}$,$(\frac{I_{1619}}{I_{1720}})_{n}$,[$(\frac{ΣI}{S_{1720}})_{n}$; $(\frac{I_{1619}}{I_{1720}})_{n}$],0.9999999999999997,Homogeneity
1063,$(\frac{ΣS}{S_{1720}})_{n}$,$(S_{1619}^2)_{n}$,[$(\frac{ΣS}{S_{1720}})_{n}$; $(S_{1619}^2)_{n}$],0.9999999999999997,Homogeneity
1099,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(\frac{I_{1720}}{S_{1720}})_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(\frac{I_{1720}}{S_{1720}})_{n}$],0.9999999999999997,Homogeneity
1128,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(S_{1619}^2)_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(S_{1619}^2)_{n}$],0.9999999999999997,Homogeneity
1130,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(S_{1619}^3)_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(S_{1619}^3)_{n}$],0.9999999999999997,Homogeneity
1163,$(\frac{I_{1619}}{I_{1720}})_{n}$,$(\frac{I_{1720}}{S_{1720}})_{n}$,[$(\frac{I_{1619}}{I_{1720}})_{n}$; $(\frac{I_{1720}}{S_{1720}})_{n}$],0.9999999999999997,Homogeneity
1223,$(\frac{I_{1619}}{I_{1720}})_{n}$,$(ln|S_{1720}|)_{n}$,[$(\frac{I_{1619}}{I_{1720}})_{n}$; $(ln|S_{1720}|)_{n}$],0.9999999999999997,Homogeneity
1294,$(\frac{S_{1619}}{I_{1720}})_{n}$,$(ΣI^4)_{n}$,[$(\frac{S_{1619}}{I_{1720}})_{n}$; $(ΣI^4)_{n}$],0.9999999999999997,Homogeneity
1318,$(\frac{S_{1619}}{I_{1720}})_{n}$,$(S_{1619}^{-2})_{n}$,[$(\frac{S_{1619}}{I_{1720}})_{n}$; $(S_{1619}^{-2})_{n}$],0.9999999999999997,Homogeneity
1346,$(\frac{S_{1619}}{I_{1720}})_{n}$,$(ln|S_{1619}|)_{n}$,[$(\frac{S_{1619}}{I_{1720}})_{n}$; $(ln|S_{1619}|)_{n}$],0.9999999999999997,Homogeneity
1395,$(\frac{S_{1619}}{S_{1720}})_{n}$,$(S_{1720}^{-1})_{n}$,[$(\frac{S_{1619}}{S_{1720}})_{n}$; $(S_{1720}^{-1})_{n}$],0.9999999999999997,Homogeneity
1651,$(ΣI^3)_{n}$,$(ΣS^{-2})_{n}$,[$(ΣI^3)_{n}$; $(ΣS^{-2})_{n}$],0.9999999999999997,Homogeneity
2679,$(I_{1619}^{-5})_{n}$,$(S_{1619}^{-1})_{n}$,[$(I_{1619}^{-5})_{n}$; $(S_{1619}^{-1})_{n}$],0.9999999999999997,Homogeneity
2760,$(S_{1619}^2)_{n}$,$(S_{1720}^{-1})_{n}$,[$(S_{1619}^2)_{n}$; $(S_{1720}^{-1})_{n}$],0.9999999999999997,Homogeneity
2776,$(S_{1619}^{-2})_{n}$,$(S_{1619}^{-3})_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1619}^{-3})_{n}$],0.9999999999999997,Homogeneity
2778,$(S_{1619}^{-2})_{n}$,$(S_{1619}^{-4})_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1619}^{-4})_{n}$],0.9999999999999997,Homogeneity
2780,$(S_{1619}^{-2})_{n}$,$(S_{1619}^{-5})_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1619}^{-5})_{n}$],0.9999999999999997,Homogeneity
2789,$(S_{1619}^{-2})_{n}$,$(I_{1720}^{-5})_{n}$,[$(S_{1619}^{-2})_{n}$; $(I_{1720}^{-5})_{n}$],0.9999999999999997,Homogeneity
2793,$(S_{1619}^{-2})_{n}$,$(S_{1720}^3)_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1720}^3)_{n}$],0.9999999999999997,Homogeneity
2794,$(S_{1619}^{-2})_{n}$,$(S_{1720}^{-3})_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1720}^{-3})_{n}$],0.9999999999999997,Homogeneity
2795,$(S_{1619}^{-2})_{n}$,$(S_{1720}^4)_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1720}^4)_{n}$],0.9999999999999997,Homogeneity
2796,$(S_{1619}^{-2})_{n}$,$(S_{1720}^{-4})_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1720}^{-4})_{n}$],0.9999999999999997,Homogeneity
2797,$(S_{1619}^{-2})_{n}$,$(S_{1720}^5)_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1720}^5)_{n}$],0.9999999999999997,Homogeneity
2798,$(S_{1619}^{-2})_{n}$,$(S_{1720}^{-5})_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1720}^{-5})_{n}$],0.9999999999999997,Homogeneity
2835,$(S_{1619}^{-3})_{n}$,$(S_{1619}^{-4})_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1619}^{-4})_{n}$],0.9999999999999997,Homogeneity
2837,$(S_{1619}^{-3})_{n}$,$(S_{1619}^{-5})_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1619}^{-5})_{n}$],0.9999999999999997,Homogeneity
2850,$(S_{1619}^{-3})_{n}$,$(S_{1720}^3)_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^3)_{n}$],0.9999999999999997,Homogeneity
2852,$(S_{1619}^{-3})_{n}$,$(S_{1720}^4)_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^4)_{n}$],0.9999999999999997,Homogeneity
2853,$(S_{1619}^{-3})_{n}$,$(S_{1720}^{-4})_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^{-4})_{n}$],0.9999999999999997,Homogeneity
2854,$(S_{1619}^{-3})_{n}$,$(S_{1720}^5)_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^5)_{n}$],0.9999999999999997,Homogeneity
2855,$(S_{1619}^{-3})_{n}$,$(S_{1720}^{-5})_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^{-5})_{n}$],0.9999999999999997,Homogeneity
2871,$(S_{1619}^4)_{n}$,$(I_{1720}^{-4})_{n}$,[$(S_{1619}^4)_{n}$; $(I_{1720}^{-4})_{n}$],0.9999999999999997,Homogeneity
2890,$(S_{1619}^{-4})_{n}$,$(S_{1619}^{-5})_{n}$,[$(S_{1619}^{-4})_{n}$; $(S_{1619}^{-5})_{n}$],0.9999999999999997,Homogeneity
2905,$(S_{1619}^{-4})_{n}$,$(S_{1720}^4)_{n}$,[$(S_{1619}^{-4})_{n}$; $(S_{1720}^4)_{n}$],0.9999999999999997,Homogeneity
2907,$(S_{1619}^{-4})_{n}$,$(S_{1720}^5)_{n}$,[$(S_{1619}^{-4})_{n}$; $(S_{1720}^5)_{n}$],0.9999999999999997,Homogeneity
1125,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(I_{1619}^5)_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(I_{1619}^5)_{n}$],0.9999999999999996,Homogeneity
1296,$(\frac{S_{1619}}{I_{1720}})_{n}$,$(ΣI^5)_{n}$,[$(\frac{S_{1619}}{I_{1720}})_{n}$; $(ΣI^5)_{n}$],0.9999999999999996,Homogeneity
1348,$(\frac{S_{1619}}{I_{1720}})_{n}$,$(ln|S_{1720}|)_{n}$,[$(\frac{S_{1619}}{I_{1720}})_{n}$; $(ln|S_{1720}|)_{n}$],0.9999999999999996,Homogeneity
2814,$(S_{1619}^3)_{n}$,$(I_{1720}^{-3})_{n}$,[$(S_{1619}^3)_{n}$; $(I_{1720}^{-3})_{n}$],0.9999999999999996,Homogeneity
2816,$(S_{1619}^3)_{n}$,$(I_{1720}^{-4})_{n}$,[$(S_{1619}^3)_{n}$; $(I_{1720}^{-4})_{n}$],0.9999999999999996,Homogeneity
2818,$(S_{1619}^3)_{n}$,$(I_{1720}^{-5})_{n}$,[$(S_{1619}^3)_{n}$; $(I_{1720}^{-5})_{n}$],0.9999999999999996,Homogeneity
2873,$(S_{1619}^4)_{n}$,$(I_{1720}^{-5})_{n}$,[$(S_{1619}^4)_{n}$; $(I_{1720}^{-5})_{n}$],0.9999999999999996,Homogeneity
317,"$I_{1720, n}$",$(\frac{ΣI}{S_{1619}})_{n}$,"[$I_{1720, n}$; $(\frac{ΣI}{S_{1619}})_{n}$]",0.9999999999999994,Homogeneity
539,$(\frac{ΣI}{I_{1619}})_{n}$,$(\frac{ΣI}{S_{1619}})_{n}$,[$(\frac{ΣI}{I_{1619}})_{n}$; $(\frac{ΣI}{S_{1619}})_{n}$],0.9999999999999994,Homogeneity
663,$(\frac{ΣI}{S_{1619}})_{n}$,$(I_{1720}^3)_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(I_{1720}^3)_{n}$],0.9999999999999994,Homogeneity
722,$(\frac{ΣI}{I_{1720}})_{n}$,$(S_{1619}^{-1})_{n}$,[$(\frac{ΣI}{I_{1720}})_{n}$; $(S_{1619}^{-1})_{n}$],0.9999999999999994,Homogeneity
899,$(\frac{ΣS}{S_{1619}})_{n}$,$(\frac{S_{1619}}{I_{1720}})_{n}$,[$(\frac{ΣS}{S_{1619}})_{n}$; $(\frac{S_{1619}}{I_{1720}})_{n}$],0.9999999999999994,Homogeneity
1225,$(\frac{I_{1619}}{S_{1720}})_{n}$,$(\frac{S_{1619}}{S_{1720}})_{n}$,[$(\frac{I_{1619}}{S_{1720}})_{n}$; $(\frac{S_{1619}}{S_{1720}})_{n}$],0.9999999999999994,Homogeneity
1455,$(\frac{I_{1720}}{S_{1720}})_{n}$,$(S_{1720}^{-1})_{n}$,[$(\frac{I_{1720}}{S_{1720}})_{n}$; $(S_{1720}^{-1})_{n}$],0.9999999999999994,Homogeneity
2757,$(S_{1619}^2)_{n}$,$(I_{1720}^{-4})_{n}$,[$(S_{1619}^2)_{n}$; $(I_{1720}^{-4})_{n}$],0.9999999999999994,Homogeneity
2790,$(S_{1619}^{-2})_{n}$,$(S_{1720}^{-1})_{n}$,[$(S_{1619}^{-2})_{n}$; $(S_{1720}^{-1})_{n}$],0.9412430876778132,Homogeneity
434,"$S_{1720, n}$",$(S_{1619}^{-2})_{n}$,"[$S_{1720, n}$; $(S_{1619}^{-2})_{n}$]",0.9412430876778131,Homogeneity
461,"$S_{1720, n}$",$(ln|I_{1619}|)_{n}$,"[$S_{1720, n}$; $(ln|I_{1619}|)_{n}$]",0.9412430876778131,Homogeneity
915,$(\frac{ΣS}{S_{1619}})_{n}$,$(ΣS^{-3})_{n}$,[$(\frac{ΣS}{S_{1619}})_{n}$; $(ΣS^{-3})_{n}$],0.9412430876778131,Homogeneity
917,$(\frac{ΣS}{S_{1619}})_{n}$,$(ΣS^{-4})_{n}$,[$(\frac{ΣS}{S_{1619}})_{n}$; $(ΣS^{-4})_{n}$],0.9412430876778131,Homogeneity
1111,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(ΣS^{-2})_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(ΣS^{-2})_{n}$],0.9412430876778131,Homogeneity
1114,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(ΣS^4)_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(ΣS^4)_{n}$],0.9412430876778131,Homogeneity
1764,$(ΣI^4)_{n}$,$(ΣS^{-4})_{n}$,[$(ΣI^4)_{n}$; $(ΣS^{-4})_{n}$],0.9412430876778131,Homogeneity
2466,$(I_{1619}^{-2})_{n}$,$(S_{1619}^{-1})_{n}$,[$(I_{1619}^{-2})_{n}$; $(S_{1619}^{-1})_{n}$],0.9412430876778131,Homogeneity
2614,$(I_{1619}^{-4})_{n}$,$(S_{1619}^{-2})_{n}$,[$(I_{1619}^{-4})_{n}$; $(S_{1619}^{-2})_{n}$],0.9412430876778131,Homogeneity
2847,$(S_{1619}^{-3})_{n}$,$(S_{1720}^{-1})_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^{-1})_{n}$],0.9412430876778131,Homogeneity
2848,$(S_{1619}^{-3})_{n}$,$(S_{1720}^2)_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^2)_{n}$],0.9412430876778131,Homogeneity
559,$(\frac{ΣI}{I_{1619}})_{n}$,$(ΣI^5)_{n}$,[$(\frac{ΣI}{I_{1619}})_{n}$; $(ΣI^5)_{n}$],0.941243087677813,Homogeneity
678,$(\frac{ΣI}{S_{1619}})_{n}$,$(ln|ΣI|)_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ln|ΣI|)_{n}$],0.941243087677813,Homogeneity
1112,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(ΣS^3)_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(ΣS^3)_{n}$],0.941243087677813,Homogeneity
1653,$(ΣI^3)_{n}$,$(ΣS^{-3})_{n}$,[$(ΣI^3)_{n}$; $(ΣS^{-3})_{n}$],0.941243087677813,Homogeneity
2683,$(I_{1619}^{-5})_{n}$,$(S_{1619}^{-3})_{n}$,[$(I_{1619}^{-5})_{n}$; $(S_{1619}^{-3})_{n}$],0.941243087677813,Homogeneity
33,$(ΣI)_{n}$,$(ΣS^{-3})_{n}$,[$(ΣI)_{n}$; $(ΣS^{-3})_{n}$],0.9412430876778128,Homogeneity
35,$(ΣI)_{n}$,$(ΣS^{-4})_{n}$,[$(ΣI)_{n}$; $(ΣS^{-4})_{n}$],0.9412430876778128,Homogeneity
93,$(ΣS)_{n}$,$(\frac{I_{1619}}{S_{1619}})_{n}$,[$(ΣS)_{n}$; $(\frac{I_{1619}}{S_{1619}})_{n}$],0.9412430876778128,Homogeneity
161,"$I_{1619, n}$","$S_{1720, n}$","[$I_{1619, n}$; $S_{1720, n}$]",0.9412430876778128,Homogeneity
180,"$I_{1619, n}$",$(ΣI^3)_{n}$,"[$I_{1619, n}$; $(ΣI^3)_{n}$]",0.9412430876778128,Homogeneity
237,"$S_{1619, n}$","$I_{1720, n}$","[$S_{1619, n}$; $I_{1720, n}$]",0.9412430876778128,Homogeneity
315,"$I_{1720, n}$",$(\frac{ΣI}{ΣS})_{n}$,"[$I_{1720, n}$; $(\frac{ΣI}{ΣS})_{n}$]",0.9412430876778128,Homogeneity
412,"$S_{1720, n}$",$(ΣI^5)_{n}$,"[$S_{1720, n}$; $(ΣI^5)_{n}$]",0.9412430876778128,Homogeneity
534,$(\frac{ΣI}{ΣS})_{n}$,$(ln|ΣS|)_{n}$,[$(\frac{ΣI}{ΣS})_{n}$; $(ln|ΣS|)_{n}$],0.9412430876778128,Homogeneity
624,$(\frac{ΣI}{S_{1619}})_{n}$,$(ΣI^{-1})_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ΣI^{-1})_{n}$],0.9412430876778128,Homogeneity
957,$(\frac{ΣS}{S_{1619}})_{n}$,$(ln|ΣS|)_{n}$,[$(\frac{ΣS}{S_{1619}})_{n}$; $(ln|ΣS|)_{n}$],0.9412430876778128,Homogeneity
1034,$(\frac{ΣS}{S_{1720}})_{n}$,$(\frac{I_{1720}}{S_{1720}})_{n}$,[$(\frac{ΣS}{S_{1720}})_{n}$; $(\frac{I_{1720}}{S_{1720}})_{n}$],0.9412430876778128,Homogeneity
1110,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(ΣS^2)_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(ΣS^2)_{n}$],0.9412430876778128,Homogeneity
1155,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(ln|ΣS|)_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(ln|ΣS|)_{n}$],0.9412430876778128,Homogeneity
1165,$(\frac{I_{1619}}{I_{1720}})_{n}$,$(ΣI^2)_{n}$,[$(\frac{I_{1619}}{I_{1720}})_{n}$; $(ΣI^2)_{n}$],0.9412430876778128,Homogeneity
1326,$(\frac{S_{1619}}{I_{1720}})_{n}$,$(I_{1720}^2)_{n}$,[$(\frac{S_{1619}}{I_{1720}})_{n}$; $(I_{1720}^2)_{n}$],0.9412430876778128,Homogeneity
1382,$(\frac{S_{1619}}{S_{1720}})_{n}$,$(S_{1619}^4)_{n}$,[$(\frac{S_{1619}}{S_{1720}})_{n}$; $(S_{1619}^4)_{n}$],0.9412430876778128,Homogeneity
1540,$(ΣI^2)_{n}$,$(ΣS^{-3})_{n}$,[$(ΣI^2)_{n}$; $(ΣS^{-3})_{n}$],0.9412430876778128,Homogeneity
3089,$(I_{1720}^{-4})_{n}$,$(S_{1720}^{-1})_{n}$,[$(I_{1720}^{-4})_{n}$; $(S_{1720}^{-1})_{n}$],0.9412430876778128,Homogeneity
3120,$(I_{1720}^{-5})_{n}$,$(S_{1720}^{-1})_{n}$,[$(I_{1720}^{-5})_{n}$; $(S_{1720}^{-1})_{n}$],0.9412430876778128,Homogeneity
37,$(ΣI)_{n}$,$(ΣS^{-5})_{n}$,[$(ΣI)_{n}$; $(ΣS^{-5})_{n}$],0.9412430876778127,Homogeneity
625,$(\frac{ΣI}{S_{1619}})_{n}$,$(ΣI^2)_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ΣI^2)_{n}$],0.9412430876778127,Homogeneity
626,$(\frac{ΣI}{S_{1619}})_{n}$,$(ΣI^{-2})_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ΣI^{-2})_{n}$],0.9412430876778127,Homogeneity
1261,$(\frac{I_{1619}}{S_{1720}})_{n}$,$(S_{1619}^5)_{n}$,[$(\frac{I_{1619}}{S_{1720}})_{n}$; $(S_{1619}^5)_{n}$],0.9412430876778127,Homogeneity
1272,$(\frac{I_{1619}}{S_{1720}})_{n}$,$(S_{1720}^{-1})_{n}$,[$(\frac{I_{1619}}{S_{1720}})_{n}$; $(S_{1720}^{-1})_{n}$],0.9412430876778127,Homogeneity
3163,$(S_{1720}^{-2})_{n}$,$(S_{1720}^{-3})_{n}$,[$(S_{1720}^{-2})_{n}$; $(S_{1720}^{-3})_{n}$],0.9412430876778127,Homogeneity
3165,$(S_{1720}^{-2})_{n}$,$(S_{1720}^{-4})_{n}$,[$(S_{1720}^{-2})_{n}$; $(S_{1720}^{-4})_{n}$],0.9412430876778127,Homogeneity
3167,$(S_{1720}^{-2})_{n}$,$(S_{1720}^{-5})_{n}$,[$(S_{1720}^{-2})_{n}$; $(S_{1720}^{-5})_{n}$],0.9412430876778127,Homogeneity
549,$(\frac{ΣI}{I_{1619}})_{n}$,$(\frac{S_{1619}}{I_{1720}})_{n}$,[$(\frac{ΣI}{I_{1619}})_{n}$; $(\frac{S_{1619}}{I_{1720}})_{n}$],0.9412430876778126,Homogeneity
725,$(\frac{ΣI}{I_{1720}})_{n}$,$(S_{1619}^3)_{n}$,[$(\frac{ΣI}{I_{1720}})_{n}$; $(S_{1619}^3)_{n}$],0.9412430876778126,Homogeneity
839,$(\frac{ΣS}{I_{1619}})_{n}$,$(ΣI^4)_{n}$,[$(\frac{ΣS}{I_{1619}})_{n}$; $(ΣI^4)_{n}$],0.9412430876778126,Homogeneity
1380,$(\frac{S_{1619}}{S_{1720}})_{n}$,$(S_{1619}^3)_{n}$,[$(\frac{S_{1619}}{S_{1720}})_{n}$; $(S_{1619}^3)_{n}$],0.9412430876778126,Homogeneity
1418,$(\frac{I_{1720}}{S_{1720}})_{n}$,$(ΣI^{-5})_{n}$,[$(\frac{I_{1720}}{S_{1720}})_{n}$; $(ΣI^{-5})_{n}$],0.9412430876778126,Homogeneity
2642,$(I_{1619}^{-4})_{n}$,$(ln|S_{1619}|)_{n}$,[$(I_{1619}^{-4})_{n}$; $(ln|S_{1619}|)_{n}$],0.9412430876778126,Homogeneity
2849,$(S_{1619}^{-3})_{n}$,$(S_{1720}^{-2})_{n}$,[$(S_{1619}^{-3})_{n}$; $(S_{1720}^{-2})_{n}$],0.9412430876778126,Homogeneity
2545,$(I_{1619}^{-3})_{n}$,$(S_{1619}^{-3})_{n}$,[$(I_{1619}^{-3})_{n}$; $(S_{1619}^{-3})_{n}$],0.9190656582889463,Homogeneity
683,$(\frac{ΣI}{S_{1619}})_{n}$,$(ln|S_{1720}|)_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ln|S_{1720}|)_{n}$],0.9190656582889462,Homogeneity
1136,$(\frac{I_{1619}}{S_{1619}})_{n}$,$(I_{1720}^{-1})_{n}$,[$(\frac{I_{1619}}{S_{1619}})_{n}$; $(I_{1720}^{-1})_{n}$],0.9190656582889462,Homogeneity
2080,$(ΣS^{-2})_{n}$,$(S_{1619}^2)_{n}$,[$(ΣS^{-2})_{n}$; $(S_{1619}^2)_{n}$],0.9190656582889462,Homogeneity
2126,$(ΣS^3)_{n}$,$(S_{1619}^{-1})_{n}$,[$(ΣS^3)_{n}$; $(S_{1619}^{-1})_{n}$],0.9190656582889462,Homogeneity
2173,$(ΣS^{-3})_{n}$,$(S_{1619}^2)_{n}$,[$(ΣS^{-3})_{n}$; $(S_{1619}^2)_{n}$],0.9190656582889462,Homogeneity
2468,$(I_{1619}^{-2})_{n}$,$(S_{1619}^{-2})_{n}$,[$(I_{1619}^{-2})_{n}$; $(S_{1619}^{-2})_{n}$],0.9190656582889462,Homogeneity
2469,$(I_{1619}^{-2})_{n}$,$(S_{1619}^3)_{n}$,[$(I_{1619}^{-2})_{n}$; $(S_{1619}^3)_{n}$],0.9190656582889462,Homogeneity
2616,$(I_{1619}^{-4})_{n}$,$(S_{1619}^{-3})_{n}$,[$(I_{1619}^{-4})_{n}$; $(S_{1619}^{-3})_{n}$],0.9190656582889462,Homogeneity
2681,$(I_{1619}^{-5})_{n}$,$(S_{1619}^{-2})_{n}$,[$(I_{1619}^{-5})_{n}$; $(S_{1619}^{-2})_{n}$],0.9190656582889462,Homogeneity
2740,$(S_{1619}^{-1})_{n}$,$(ln|I_{1619}|)_{n}$,[$(S_{1619}^{-1})_{n}$; $(ln|I_{1619}|)_{n}$],0.9190656582889462,Homogeneity
2902,$(S_{1619}^{-4})_{n}$,$(S_{1720}^{-2})_{n}$,[$(S_{1619}^{-4})_{n}$; $(S_{1720}^{-2})_{n}$],0.9190656582889462,Homogeneity
3234,$(ln|I_{1619}|)_{n}$,$(ln|S_{1619}|)_{n}$,[$(ln|I_{1619}|)_{n}$; $(ln|S_{1619}|)_{n}$],0.9190656582889462,Homogeneity
236,"$I_{1619, n}$",$(ln|S_{1720}|)_{n}$,"[$I_{1619, n}$; $(ln|S_{1720}|)_{n}$]",0.919065658288946,Homogeneity
628,$(\frac{ΣI}{S_{1619}})_{n}$,$(ΣI^{-3})_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ΣI^{-3})_{n}$],0.919065658288946,Homogeneity
630,$(\frac{ΣI}{S_{1619}})_{n}$,$(ΣI^{-4})_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ΣI^{-4})_{n}$],0.919065658288946,Homogeneity
632,$(\frac{ΣI}{S_{1619}})_{n}$,$(ΣI^{-5})_{n}$,[$(\frac{ΣI}{S_{1619}})_{n}$; $(ΣI^{-5})_{n}$],0.919065658288946,Homogeneity
807,$(\frac{ΣI}{S_{1720}})_{n}$,$(I_{1720}^{-4})_{n}$,[$(\frac{ΣI}{S_{1720}})_{n}$; $(I_{1720}^{-4})_{n}$],0.919065658288946,Homogeneity
923,$(\frac{ΣS}{S_{1619}})_{n}$,$(I_{1619}^3)_{n}$,[$(\frac{ΣS}{S_{1619}})_{n}$; $(I_{1619}^3)_{n}$],0.919065658288946,Homogeneity
1062,$(\frac{ΣS}{S_{1720}})_{n}$,$(S_{1619}^{-1})_{n}$,[$(\frac{ΣS}{S_{1720}})_{n}$; $(S_{1619}^{-1})_{n}$],0.919065658288946,Homogeneity
1593,$(ΣI^{-2})_{n}$,$(ΣS^{-1})_{n}$,[$(ΣI^{-2})_{n}$; $(ΣS^{-1})_{n}$],0.919065658288946,Homogeneity
1594,$(ΣI^{-2})_{n}$,$(ΣS^2)_{n}$,[$(ΣI^{-2})_{n}$; $(ΣS^2)_{n}$],0.919065658288946,Homogeneity
2304,$(ΣS^5)_{n}$,$(S_{1619}^{-1})_{n}$,[$(ΣS^5)_{n}$; $(S_{1619}^{-1})_{n}$],0.919065658288946,Homogeneity
204,"$I_{1619, n}$",$(S_{1619}^{-1})_{n}$,"[$I_{1619, n}$; $(S_{1619}^{-1})_{n}$]",0.9190656582889459,Homogeneity
348,"$I_{1720, n}$",$(I_{1619}^{-1})_{n}$,"[$I_{1720, n}$; $(I_{1619}^{-1})_{n}$]",0.9190656582889459,Homogeneity
410,"$S_{1720, n}$",$(ΣI^4)_{n}$,"[$S_{1720, n}$; $(ΣI^4)_{n}$]",0.9190656582889459,Homogeneity
553,$(\frac{ΣI}{I_{1619}})_{n}$,$(ΣI^2)_{n}$,[$(\frac{ΣI}{I_{1619}})_{n}$; $(ΣI^2)_{n}$],0.9190656582889459,Homogeneity
591,$(\frac{ΣI}{I_{1619}})_{n}$,$(I_{1720}^3)_{n}$,[$(\frac{ΣI}{I_{1619}})_{n}$; $(I_{1720}^3)_{n}$],0.9190656582889459,Homogeneity
593,$(\frac{ΣI}{I_{1619}})_{n}$,$(I_{1720}^4)_{n}$,[$(\frac{ΣI}{I_{1619}})_{n}$; $(I_{1720}^4)_{n}$],0.9190656582889459,Homogeneity
706,$(\frac{ΣI}{I_{1720}})_{n}$,$(ΣS^{-2})_{n}$,[$(\frac{ΣI}{I_{1720}})_{n}$; $(ΣS^{-2})_{n}$],0.9190656582889459,Homogeneity
761,$(\frac{ΣI}{S_{1720}})_{n}$,$(\frac{I_{1619}}{S_{1720}})_{n}$,[$(\frac{ΣI}{S_{1720}})_{n}$; $(\frac{I_{1619}}{S_{1720}})_{n}$],0.9190656582889459,Homogeneity
788,$(\frac{ΣI}{S_{1720}})_{n}$,$(I_{1619}^4)_{n}$,[$(\frac{ΣI}{S_{1720}})_{n}$; $(I_{1619}^4)_{n}$],0.9190656582889459,Homogeneity
790,$(\frac{ΣI}{S_{1720}})_{n}$,$(I_{1619}^5)_{n}$,[$(\frac{ΣI}{S_{1720}})_{n}$; $(I_{1619}^5)_{n}$],0.9190656582889459,Homogeneity
809,$(\frac{ΣI}{S_{1720}})_{n}$,$(I_{1720}^{-5})_{n}$,[$(\frac{ΣI}{S_{1720}})_{n}$; $(I_{1720}^{-5})_{n}$],0.9190656582889459,Homogeneity
810,$(\frac{ΣI}{S_{1720}})_{n}$,$(S_{1720}^{-1})_{n}$,[$(\frac{ΣI}{S_{1720}})_{n}$; $(S_{1720}^{-1})_{n}$],0.9190656582889459,Homogeneity
921,$(\frac{ΣS}{S_{1619}})_{n}$,$(I_{1619}^2)_{n}$,[$(\frac{ΣS}{S_{1619}})_{n}$; $(I_{1619}^2)_{n}$],0.9190656582889459,Homogeneity
