wavenumber,absorbance
1543.95095,0.03028
1542.98658,0.02907
1542.02222,0.02741
1541.05785,0.02515
1540.09348,0.0229
1539.12912,0.02204
1538.16475,0.02308
1537.20038,0.0245
1536.23602,0.02478
1535.27165,0.02357
1534.30728,0.02175
1533.34292,0.02023
1532.37855,0.01988
1531.41418,0.02014
1530.44982,0.0201
1529.48545,0.01931
1528.52108,0.01822
1527.55672,0.01723
1526.59235,0.01639
1525.62798,0.01574
1524.66362,0.01539
1523.69925,0.01486
1522.73488,0.01342
1521.77052,0.01158
1520.80615,0.01098
1519.84178,0.01185
1518.87742,0.01253
1517.91305,0.01188
1516.94869,0.01087
1515.98432,0.01094
1515.01995,0.0118
1514.05559,0.01235
1513.09122,0.01215
1512.12685,0.01177
1511.16249,0.0115
1510.19812,0.01113
1509.23375,0.01034
1508.26939,0.00883
1507.30502,0.00718
1506.34065,0.0067
1505.37629,0.00838
1504.41192,0.01082
1503.44755,0.01239
1502.48319,0.01282
1501.51882,0.01294
1500.55445,0.01293
1499.59009,0.0128
1498.62572,0.01273
1497.66135,0.01278
1496.69699,0.01291
1495.73262,0.01341
1494.76825,0.01443
1493.80389,0.01546
1492.83952,0.01595
1491.87515,0.0157
1490.91079,0.01509
1489.94642,0.01494
1488.98205,0.01561
1488.01769,0.01647
1487.05332,0.01713
1486.08895,0.01788
1485.12459,0.0188
1484.16022,0.01952
1483.19585,0.01992
1482.23149,0.02014
1481.26712,0.02037
1480.30275,0.02082
1479.33839,0.02148
1478.37402,0.02193
1477.40965,0.0219
1476.44529,0.0218
1475.48092,0.02213
1474.51655,0.02242
1473.55219,0.02209
1472.58782,0.02181
1471.62345,0.0227
1470.65909,0.02449
1469.69472,0.02608
1468.73035,0.02705
1467.76599,0.02774
1466.80162,0.02813
1465.83725,0.02816
1464.87289,0.02833
1463.90852,0.02925
1462.94415,0.03062
1461.97979,0.03176
1461.01542,0.03238
1460.05105,0.03257
1459.08669,0.03241
1458.12232,0.03226
1457.15795,0.03256
1456.19359,0.03374
1455.22922,0.03557
1454.26486,0.03749
1453.30049,0.03893
1452.33612,0.03997
1451.37176,0.04101
1450.40739,0.04214
1449.44302,0.04311
1448.47866,0.04389
1447.51429,0.0449
1446.54992,0.04631
1445.58556,0.04776
1444.62119,0.049
1443.65682,0.05012
1442.69246,0.05125
1441.72809,0.05236
1440.76372,0.05345
1439.79936,0.05454
1438.83499,0.05532
1437.87062,0.05558
1436.90626,0.05575
1435.94189,0.05681
1434.97752,0.05861
1434.01316,0.06027
1433.04879,0.06139
1432.08442,0.06226
1431.12006,0.06291
1430.15569,0.06344
1429.19132,0.06426
1428.22696,0.06544
1427.26259,0.06666
1426.29822,0.06757
1425.33386,0.06799
1424.36949,0.06814
1423.40512,0.06862
1422.44076,0.06972
1421.47639,0.07061
1420.51202,0.07052
1419.54766,0.06992
1418.58329,0.07006
1417.61892,0.07113
1416.65456,0.07231
1415.69019,0.0732
1414.72582,0.07389
1413.76146,0.07446
1412.79709,0.07481
1411.83272,0.07504
1410.86836,0.07524
1409.90399,0.07545
1408.93962,0.07575
1407.97526,0.07617
1407.01089,0.07656
1406.04652,0.07675
1405.08216,0.0769
1404.11779,0.07738
1403.15342,0.07816
1402.18906,0.07893
1401.22469,0.07936
1400.26032,0.0794
1399.29596,0.07934
1398.33159,0.07973
1397.36722,0.08047
1396.40286,0.0806
1395.43849,0.07983
1394.47413,0.07918
1393.50976,0.07987
1392.54539,0.08145
1391.58103,0.08281
1390.61666,0.08357
1389.65229,0.08402
1388.68793,0.08413
1387.72356,0.08392
1386.75919,0.08394
1385.79483,0.08448
1384.83046,0.08517
1383.86609,0.08566
1382.90173,0.08603
1381.93736,0.08642
1380.97299,0.0868
1380.00863,0.0871
1379.04426,0.08735
1378.07989,0.08771
1377.11553,0.08819
1376.15116,0.08853
1375.18679,0.08854
1374.22243,0.0886
1373.25806,0.08914
1372.29369,0.09009
1371.32933,0.091
1370.36496,0.09155
1369.40059,0.09185
1368.43623,0.09214
1367.47186,0.09256
1366.50749,0.09307
1365.54313,0.09347
1364.57876,0.09357
1363.61439,0.0935
1362.65003,0.09366
1361.68566,0.0942
1360.72129,0.09489
1359.75693,0.09547
1358.79256,0.09592
1357.82819,0.09629
1356.86383,0.09659
1355.89946,0.09687
1354.93509,0.09717
1353.97073,0.09755
1353.00636,0.09796
1352.04199,0.09831
1351.07763,0.09855
1350.11326,0.09875
1349.14889,0.09898
1348.18453,0.0993
1347.22016,0.09964
1346.25579,0.09995
1345.29143,0.10021
1344.32706,0.10047
1343.36269,0.10081
1342.39833,0.10117
1341.43396,0.10136
1340.46959,0.10133
1339.50523,0.10133
1338.54086,0.10164
1337.57649,0.10216
1336.61213,0.10271
1335.64776,0.10321
1334.68339,0.10368
1333.71903,0.10411
1332.75466,0.10447
1331.7903,0.10485
1330.82593,0.10527
1329.86156,0.10569
1328.8972,0.10608
1327.93283,0.10647
1326.96846,0.10692
1326.0041,0.10737
1325.03973,0.10778
1324.07536,0.10821
1323.111,0.10868
1322.14663,0.10915
1321.18226,0.10953
1320.2179,0.10987
1319.25353,0.1103
1318.28916,0.11088
1317.3248,0.11152
1316.36043,0.11213
1315.39606,0.11269
1314.4317,0.11321
1313.46733,0.11373
1312.50296,0.1143
1311.5386,0.11496
1310.57423,0.11562
1309.60986,0.11623
1308.6455,0.1168
1307.68113,0.11742
1306.71676,0.11809
1305.7524,0.11874
1304.78803,0.11935
1303.82366,0.11994
1302.8593,0.12051
1301.89493,0.12103
1300.93056,0.12155
1299.9662,0.12212
1299.00183,0.12271
1298.03746,0.1233
1297.0731,0.12388
1296.10873,0.12446
1295.14436,0.12502
1294.18,0.12554
1293.21563,0.12613
1292.25126,0.12677
1291.2869,0.12736
1290.32253,0.12786
1289.35816,0.12832
1288.3938,0.12875
1287.42943,0.1292
1286.46506,0.1297
1285.5007,0.13016
1284.53633,0.13056
1283.57196,0.13095
1282.6076,0.13138
1281.64323,0.13182
1280.67886,0.13224
1279.7145,0.13262
1278.75013,0.13295
1277.78576,0.13324
1276.8214,0.13355
1275.85703,0.1339
1274.89266,0.13424
1273.9283,0.13454
1272.96393,0.13485
1271.99956,0.13518
1271.0352,0.13554
1270.07083,0.13589
1269.10647,0.13619
1268.1421,0.13639
1267.17773,0.13653
1266.21337,0.13671
1265.249,0.13696
1264.28463,0.13725
1263.32027,0.13749
1262.3559,0.13766
1261.39153,0.13775
1260.42717,0.13778
1259.4628,0.13782
1258.49843,0.13793
1257.53407,0.13811
1256.5697,0.13828
1255.60533,0.13844
1254.64097,0.13855
1253.6766,0.13863
1252.71223,0.13871
1251.74787,0.1388
1250.7835,0.13891
1249.81913,0.13912
1248.85477,0.1395
1247.8904,0.13993
1246.92603,0.14028
1245.96167,0.14065
1244.9973,0.14113
1244.03293,0.14147
1243.06857,0.14143
1242.1042,0.14132
1241.13983,0.14163
1240.17547,0.14243
1239.2111,0.1433
1238.24673,0.14388
1237.28237,0.14422
1236.318,0.14445
1235.35363,0.14465
1234.38927,0.1448
1233.4249,0.14497
1232.46053,0.14525
1231.49617,0.14564
1230.5318,0.14602
1229.56743,0.14634
1228.60307,0.14668
1227.6387,0.1471
1226.67433,0.14754
1225.70997,0.14788
1224.7456,0.14812
1223.78123,0.14834
1222.81687,0.14863
1221.8525,0.14895
1220.88813,0.14923
1219.92377,0.14945
1218.9594,0.1496
1217.99503,0.14968
1217.03067,0.14971
1216.0663,0.1497
1215.10193,0.14965
1214.13757,0.14958
1213.1732,0.14951
1212.20883,0.14944
1211.24447,0.14938
1210.2801,0.14934
1209.31573,0.14932
1208.35137,0.14932
1207.387,0.1493
1206.42264,0.14925
1205.45827,0.14914
1204.4939,0.14897
1203.52954,0.14877
1202.56517,0.1486
1201.6008,0.14854
1200.63644,0.14862
1199.67207,0.14871
1198.7077,0.14874
1197.74334,0.14866
1196.77897,0.14853
1195.8146,0.14848
1194.85024,0.1486
1193.88587,0.14883
1192.9215,0.14899
1191.95714,0.149
1190.99277,0.14898
1190.0284,0.14906
1189.06404,0.14925
1188.09967,0.14943
1187.1353,0.14958
1186.17094,0.14974
1185.20657,0.14992
1184.2422,0.15012
1183.27784,0.15031
1182.31347,0.15051
1181.3491,0.15071
1180.38474,0.15086
1179.42037,0.15096
1178.456,0.15105
1177.49164,0.15118
1176.52727,0.15137
1175.5629,0.15159
1174.59854,0.1517
1173.63417,0.15168
1172.6698,0.1516
1171.70544,0.15153
1170.74107,0.15148
1169.7767,0.15147
1168.81234,0.15147
1167.84797,0.15139
1166.8836,0.15119
1165.91924,0.15092
1164.95487,0.15067
1163.9905,0.1504
1163.02614,0.1501
1162.06177,0.1498
1161.0974,0.14959
1160.13304,0.14944
1159.16867,0.14921
1158.2043,0.14884
1157.23994,0.14835
1156.27557,0.14785
1155.3112,0.1474
1154.34684,0.14698
1153.38247,0.14656
1152.4181,0.14605
1151.45374,0.14544
1150.48937,0.14487
1149.525,0.14451
1148.56064,0.14427
1147.59627,0.14393
1146.63191,0.14343
1145.66754,0.14286
1144.70317,0.14226
1143.73881,0.14171
1142.77444,0.14135
1141.81007,0.14114
1140.84571,0.14087
1139.88134,0.14049
1138.91697,0.1401
1137.95261,0.13977
1136.98824,0.13941
1136.02387,0.13895
1135.05951,0.13847
1134.09514,0.13813
1133.13077,0.13794
1132.16641,0.13779
1131.20204,0.1376
1130.23767,0.13742
1129.27331,0.13728
1128.30894,0.13716
1127.34457,0.13702
1126.38021,0.13692
1125.41584,0.13691
1124.45147,0.13691
1123.48711,0.1368
1122.52274,0.13669
1121.55837,0.13667
1120.59401,0.13666
1119.62964,0.13657
1118.66527,0.13643
1117.70091,0.13637
1116.73654,0.13643
1115.77217,0.1365
1114.80781,0.13654
1113.84344,0.13665
1112.87907,0.13695
1111.91471,0.13734
1110.95034,0.1376
1109.98597,0.13766
1109.02161,0.13763
1108.05724,0.13767
1107.09287,0.13788
1106.12851,0.13829
1105.16414,0.1388
1104.19977,0.13924
1103.23541,0.13951
1102.27104,0.13974
1101.30667,0.14009
1100.34231,0.14058
1099.37794,0.1412
1098.41357,0.14187
1097.44921,0.14256
1096.48484,0.14322
1095.52047,0.14384
1094.55611,0.14438
1093.59174,0.14491
1092.62737,0.1455
1091.66301,0.14606
1090.69864,0.14641
1089.73427,0.14662
1088.76991,0.14693
1087.80554,0.14744
1086.84117,0.14814
1085.87681,0.14897
1084.91244,0.14972
1083.94808,0.15021
1082.98371,0.15057
1082.01934,0.15103
1081.05498,0.15159
1080.09061,0.15216
1079.12624,0.15271
1078.16188,0.15326
1077.19751,0.15384
1076.23314,0.15451
1075.26878,0.15539
1074.30441,0.15659
1073.34004,0.15799
1072.37568,0.15933
1071.41131,0.16062
1070.44694,0.16204
1069.48258,0.16336
1068.51821,0.16407
1067.55384,0.16427
1066.58948,0.16478
1065.62511,0.16629
1064.66074,0.16861
1063.69638,0.17098
1062.73201,0.17293
1061.76764,0.17455
1060.80328,0.17594
1059.83891,0.17687
1058.87454,0.17735
1057.91018,0.178
1056.94581,0.17926
1055.98144,0.18083
1055.01708,0.18216
1054.05271,0.18304
1053.08834,0.18355
1052.12398,0.18388
1051.15961,0.18412
1050.19524,0.18419
1049.23088,0.18401
1048.26651,0.18352
1047.30214,0.18275
1046.33778,0.1818
1045.37341,0.18077
1044.40904,0.17968
1043.44468,0.17849
1042.48031,0.17717
1041.51594,0.17574
1040.55158,0.17414
1039.58721,0.17223
1038.62284,0.1701
1037.65848,0.16809
1036.69411,0.16636
1035.72974,0.16474
1034.76538,0.16303
1033.80101,0.16116
1032.83664,0.15919
1031.87228,0.15721
1030.90791,0.15523
1029.94354,0.15297
1028.97918,0.15018
1028.01481,0.14726
1027.05044,0.14499
1026.08608,0.14341
1025.12171,0.14188
1024.15734,0.14006
1023.19298,0.13816
1022.22861,0.13629
1021.26425,0.13432
1020.29988,0.13233
1019.33551,0.1304
1018.37115,0.12852
1017.40678,0.12679
1016.44241,0.1253
1015.47805,0.12393
1014.51368,0.12249
1013.54931,0.12107
1012.58495,0.11983
1011.62058,0.11871
1010.65621,0.11766
1009.69185,0.11672
1008.72748,0.11589
1007.76311,0.11502
1006.79875,0.1141
1005.83438,0.11332
1004.87001,0.11275
1003.90565,0.11222
1002.94128,0.11158
1001.97691,0.11092
1001.01255,0.11038
1000.04818,0.10994
999.08381,0.10956
998.11945,0.10918
997.15508,0.10876
996.19071,0.10832
995.22635,0.10794
994.26198,0.10766
993.29761,0.10744
992.33325,0.10718
991.36888,0.10677
990.40451,0.10623
989.44015,0.10571
988.47578,0.10526
987.51141,0.10486
986.54705,0.10444
985.58268,0.10396
984.61831,0.10341
983.65395,0.10285
982.68958,0.10233
981.72521,0.10179
980.76085,0.10115
979.79648,0.10049
978.83211,0.0999
977.86775,0.09933
976.90338,0.09866
975.93901,0.0979
974.97465,0.09716
974.01028,0.0965
973.04591,0.09581
972.08155,0.095
971.11718,0.09414
970.15281,0.0934
969.18845,0.09277
968.22408,0.09208
967.25971,0.09122
966.29535,0.09031
965.33098,0.08948
964.36661,0.08869
963.40225,0.08784
962.43788,0.08693
961.47351,0.086
960.50915,0.08507
959.54478,0.08414
958.58042,0.08328
957.61605,0.08251
956.65168,0.08176
955.68732,0.08097
954.72295,0.08015
953.75858,0.07933
952.79422,0.07848
951.82985,0.07762
950.86548,0.07678
949.90112,0.07597
948.93675,0.07518
947.97238,0.07443
947.00802,0.07367
946.04365,0.07283
945.07928,0.072
944.11492,0.07135
943.15055,0.07079
942.18618,0.0701
941.22182,0.06932
940.25745,0.06855
939.29308,0.06776
938.32872,0.0669
937.36435,0.0661
936.39998,0.06547
935.43562,0.06494
934.47125,0.06433
933.50688,0.06361
932.54252,0.06286
931.57815,0.06215
930.61378,0.0615
929.64942,0.06083
928.68505,0.06004
927.72068,0.05919
926.75632,0.05845
925.79195,0.05786
924.82758,0.05736
923.86322,0.05687
922.89885,0.0563
921.93448,0.05566
920.97012,0.05509
920.00575,0.05465
919.04138,0.05427
918.07702,0.0538
917.11265,0.05326
916.14828,0.05281
915.18392,0.05245
914.21955,0.05205
913.25518,0.05157
912.29082,0.05112
911.32645,0.05081
910.36208,0.05061
909.39772,0.05045
908.43335,0.05027
907.46898,0.05008
906.50462,0.04992
905.54025,0.04974
904.57588,0.04949
903.61152,0.04924
902.64715,0.0491
901.68278,0.04903
900.71842,0.04897
899.75405,0.04899
898.78969,0.04907
897.82532,0.04916
896.86095,0.04923
895.89659,0.04936
894.93222,0.04953
893.96785,0.04962
893.00349,0.04964
892.03912,0.04976
891.07475,0.05003
890.11039,0.05036
889.14602,0.05066
888.18165,0.05087
887.21729,0.05098
886.25292,0.05109
885.28855,0.05127
884.32419,0.05147
883.35982,0.05166
882.39545,0.05187
881.43109,0.05196
880.46672,0.05184
879.50235,0.05176
878.53799,0.052
877.57362,0.05242
876.60925,0.05273
875.64489,0.05283
874.68052,0.05279
873.71615,0.05271
872.75179,0.05275
871.78742,0.05296
870.82305,0.05321
869.85869,0.05337
868.89432,0.0534
867.92995,0.05337
866.96559,0.05334
866.00122,0.05329
865.03685,0.05317
864.07249,0.05311
863.10812,0.05319
862.14375,0.05324
861.17939,0.05309
860.21502,0.05288
859.25065,0.05277
858.28629,0.0527
857.32192,0.05259
856.35755,0.05247
855.39319,0.05232
854.42882,0.05211
853.46445,0.05187
852.50009,0.05162
851.53572,0.05133
850.57135,0.05101
849.60699,0.05069
848.64262,0.05039
847.67825,0.05014
846.71389,0.04989
845.74952,0.04954
844.78515,0.04904
843.82079,0.04853
842.85642,0.04816
841.89205,0.0479
840.92769,0.04755
839.96332,0.04705
838.99895,0.04649
838.03459,0.04597
837.07022,0.04548
836.10586,0.04498
835.14149,0.04442
834.17712,0.0438
833.21276,0.04323
832.24839,0.04282
831.28402,0.04247
830.31966,0.04202
829.35529,0.04144
828.39092,0.04081
827.42656,0.0402
826.46219,0.03959
825.49782,0.03905
824.53346,0.03865
823.56909,0.03836
822.60472,0.03804
821.64036,0.03765
820.67599,0.03726
819.71162,0.03689
818.74726,0.03646
817.78289,0.036
816.81852,0.0356
815.85416,0.03527
814.88979,0.03498
813.92542,0.03468
812.96106,0.03432
811.99669,0.03389
811.03232,0.03351
810.06796,0.03327
809.10359,0.03311
808.13922,0.03286
807.17486,0.03245
806.21049,0.03198
805.24612,0.03151
804.28176,0.03101
803.31739,0.03054
802.35302,0.03019
801.38866,0.02994
800.42429,0.0296
799.45992,0.02912
798.49556,0.02868
797.53119,0.0284
796.56682,0.02821
795.60246,0.02798
794.63809,0.02769
793.67372,0.02738
792.70936,0.02704
791.74499,0.02672
790.78062,0.02647
789.81626,0.02632
788.85189,0.02618
787.88752,0.02597
786.92316,0.02572
785.95879,0.02542
784.99442,0.02507
784.03006,0.02472
783.06569,0.02448
782.10132,0.02439
781.13696,0.02433
780.17259,0.02415
779.20822,0.02392
778.24386,0.02373
777.27949,0.02365
776.31512,0.02365
775.35076,0.02362
774.38639,0.02348
773.42203,0.0233
772.45766,0.02325
771.49329,0.02334
770.52893,0.02338
769.56456,0.02325
768.60019,0.02306
767.63583,0.02299
766.67146,0.02305
765.70709,0.02312
764.74273,0.02316
763.77836,0.02319
762.81399,0.02313
761.84963,0.02291
760.88526,0.02266
759.92089,0.02255
758.95653,0.02258
757.99216,0.02262
757.02779,0.02263
756.06343,0.02259
755.09906,0.02251
754.13469,0.02246
753.17033,0.02245
752.20596,0.02234
751.24159,0.02217
750.27723,0.02211
749.31286,0.02216
748.34849,0.02217
747.38413,0.02216
746.41976,0.02217
745.45539,0.02213
744.49103,0.0221
743.52666,0.02215
742.56229,0.02223
741.59793,0.02223
740.63356,0.0222
739.66919,0.02222
738.70483,0.02229
737.74046,0.02238
736.77609,0.02245
735.81173,0.02253
734.84736,0.02262
733.88299,0.02267
732.91863,0.02265
731.95426,0.02269
730.98989,0.02285
730.02553,0.02298
729.06116,0.02299
728.09679,0.02301
727.13243,0.02314
726.16806,0.02333
725.20369,0.02344
724.23933,0.0235
723.27496,0.02349
722.31059,0.02332
721.34623,0.02304
720.38186,0.02297
719.41749,0.02329
718.45313,0.02366
717.48876,0.02382
716.52439,0.02384
715.56003,0.02388
714.59566,0.02398
713.63129,0.02409
712.66693,0.02415
711.70256,0.02416
710.7382,0.02423
709.77383,0.0244
708.80946,0.02449
707.8451,0.02442
706.88073,0.02433
705.91636,0.02441
704.952,0.02452
703.98763,0.02449
703.02326,0.02438
702.0589,0.02441
701.09453,0.02451
700.13016,0.02456
699.1658,0.02458
698.20143,0.02461
697.23706,0.02461
696.2727,0.02465
695.30833,0.02475
694.34396,0.02476
693.3796,0.02461
692.41523,0.02443
691.45086,0.02428
690.4865,0.0241
689.52213,0.02394
688.55776,0.02391
687.5934,0.02398
686.62903,0.02397
685.66466,0.02381
684.7003,0.02364
683.73593,0.02369
682.77156,0.02393
681.8072,0.02409
680.84283,0.024
679.87846,0.02383
678.9141,0.02373
677.94973,0.02373
676.98536,0.02386
676.021,0.02409
675.05663,0.02431
674.09226,0.02446
673.1279,0.02465
672.16353,0.0249
671.19916,0.02488
670.2348,0.02288
669.27043,0.01946
668.30606,0.01769
667.3417,0.02034
666.37733,0.02427
665.41296,0.0263
664.4486,0.02604
663.48423,0.02549
662.51986,0.02523
661.5555,0.02529
660.59113,0.02548
659.62676,0.02562
658.6624,0.02566
657.69803,0.0257
656.73366,0.02573
655.7693,0.02568
654.80493,0.02557
653.84056,0.02559
652.8762,0.02583
651.91183,0.02612
650.94747,0.02621
649.9831,0.0261
649.01873,0.02605
648.05437,0.02627
647.09,0.02671
646.12563,0.02715
645.16127,0.02746
644.1969,0.02762
643.23253,0.02772
642.26817,0.02783
641.3038,0.02802
640.33943,0.02831
639.37507,0.02864
638.4107,0.02887
637.44633,0.02891
636.48197,0.02894
635.5176,0.02914
634.55323,0.02938
633.58887,0.02946
632.6245,0.0295
631.66013,0.02972
630.69577,0.0301
629.7314,0.03043
628.76703,0.03064
627.80267,0.03081
626.8383,0.03099
625.87393,0.03113
624.90957,0.0313
623.9452,0.03156
622.98083,0.03182
622.01647,0.03199
621.0521,0.03224
620.08773,0.0326
619.12337,0.03271
618.159,0.03257
617.19463,0.03272
616.23027,0.03348
615.2659,0.03446
614.30153,0.03509
613.33717,0.03531
612.3728,0.03544
611.40843,0.03571
610.44407,0.03619
609.4797,0.03688
608.51533,0.03761
607.55097,0.03821
606.5866,0.03866
605.62223,0.03911
604.65787,0.03969
603.6935,0.04036
602.72913,0.04099
601.76477,0.04151
600.8004,0.04196
599.83603,0.0424
598.87167,0.04286
597.9073,0.04344
596.94293,0.04428
595.97857,0.04534
595.0142,0.0463
594.04983,0.04693
593.08547,0.0473
592.1211,0.04773
591.15673,0.04847
590.19237,0.04936
589.228,0.05014
588.26364,0.05081
587.29927,0.05144
586.3349,0.05194
585.37054,0.05237
584.40617,0.0529
583.4418,0.05342
582.47744,0.05359
581.51307,0.05343
580.5487,0.05331
579.58434,0.05339
578.61997,0.05347
577.6556,0.05318
576.69124,0.05249
575.72687,0.05171
574.7625,0.0511
573.79814,0.05057
572.83377,0.04999
571.8694,0.04923
570.90504,0.04813
569.94067,0.04687
568.9763,0.04591
568.01194,0.04528
567.04757,0.04461
566.0832,0.04373
565.11884,0.04279
564.15447,0.04184
563.1901,0.04086
562.22574,0.03993
561.26137,0.0391
560.297,0.0384
559.33264,0.0378
558.36827,0.03729
557.4039,0.03682
556.43954,0.0363
555.47517,0.0357
554.5108,0.0352
553.54644,0.03491
552.58207,0.03458
551.6177,0.03389
550.65334,0.03306
549.68897,0.03258
548.7246,0.03259
547.76024,0.03271
546.79587,0.03249
545.8315,0.03201
544.86714,0.03155
543.90277,0.03127
542.9384,0.03117
541.97404,0.03126
541.00967,0.03142
540.0453,0.03141
539.08094,0.03126
538.11657,0.03099
537.1522,0.03042
536.18784,0.02964
535.22347,0.02912
534.2591,0.029
533.29474,0.02878
532.33037,0.02838
531.366,0.02827
530.40164,0.02855
529.43727,0.02858
528.4729,0.02796
527.50854,0.02715
526.54417,0.02682
525.57981,0.02703
524.61544,0.02733
523.65107,0.02732
522.68671,0.02717
521.72234,0.02714
520.75797,0.0272
519.79361,0.02708
518.82924,0.02667
517.86487,0.02602
516.90051,0.02552
515.93614,0.02546
514.97177,0.02539
514.00741,0.02496
513.04304,0.02478
512.07867,0.02532
511.11431,0.02593
510.14994,0.02587
509.18557,0.02532
508.22121,0.02464
507.25684,0.02406
506.29247,0.02378
505.32811,0.02378
504.36374,0.02368
503.39937,0.02336
502.43501,0.02307
501.47064,0.0229
500.50627,0.02277
499.54191,0.02264
498.57754,0.02263
497.61317,0.02261
496.64881,0.02245
495.68444,0.02242
494.72007,0.02261
493.75571,0.02264
492.79134,0.02232
491.82697,0.02217
490.86261,0.02231
489.89824,0.02223
488.93387,0.02192
487.96951,0.02178
487.00514,0.02182
486.04077,0.02158
485.07641,0.02116
484.11204,0.021
483.14767,0.02118
482.18331,0.02127
481.21894,0.02085
480.25457,0.02003
479.29021,0.01936
478.32584,0.01941
477.36147,0.01986
476.39711,0.01976
475.43274,0.01916
474.46837,0.01865
473.50401,0.01839
472.53964,0.01821
471.57527,0.01855
470.61091,0.01961
469.64654,0.02049
468.68217,0.02032
467.71781,0.0194
466.75344,0.01897
465.78907,0.01944
464.82471,0.01999
463.86034,0.01982
462.89598,0.01912
461.93161,0.01882
460.96724,0.01938
460.00288,0.01989
459.03851,0.01946
458.07414,0.01881
457.10978,0.01925
456.14541,0.02022
455.18104,0.02028
454.21668,0.01929
453.25231,0.01843
452.28794,0.01821
451.32358,0.01824
450.35921,0.0182
449.39484,0.0178
448.43048,0.01668
447.46611,0.01515
446.50174,0.01436
445.53738,0.01485
444.57301,0.01595
443.60864,0.01684
442.64428,0.01715
441.67991,0.01678
440.71554,0.01578
439.75118,0.01482
438.78681,0.01459
437.82244,0.01506
436.85808,0.01558
435.89371,0.01558
434.92934,0.01516
433.96498,0.01468
433.00061,0.01415
432.03624,0.01338
431.07188,0.01281
430.10751,0.01288
429.14314,0.01295
428.17878,0.01245
427.21441,0.01183
426.25004,0.0115
425.28568,0.01086
424.32131,0.00943
423.35694,0.00791
422.39258,0.00726
421.42821,0.0072
420.46384,0.00683
419.49948,0.00627
418.53511,0.00667
417.57074,0.00785
416.60638,0.00877
415.64201,0.00887
414.67764,0.0088
413.71328,0.0091
412.74891,0.00922
411.78454,0.00808
410.82018,0.0058
409.85581,0.00371
408.89144,0.00226
407.92708,0.00096
406.96271,0.00018
405.99834,0.00084
405.03398,0.0023
404.06961,0.00281
403.10524,0.00203
402.14088,0.00102
401.17651,0.00051
400.21215,0.00051
399.24778,0.00051
